"Year","Month","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
1975,08,Occurrence,Gender,Female,ALL,All causes (total),6039,,
1975,08,Occurrence,Gender,Male,ALL,All causes (total),7316,,
1975,08,Residence,Total Population,Total Population,ALL,All causes (total),13417,,
1975,08,Residence,Age,Under 1 year,ALL,All causes (total),326,,
1975,08,Residence,Age,1-4 years,ALL,All causes (total),66,,
1975,08,Residence,Age,5-14 years,ALL,All causes (total),97,,
1975,08,Residence,Age,15-24 years,ALL,All causes (total),467,,
1975,08,Residence,Age,25-34 years,ALL,All causes (total),448,,
1975,08,Residence,Age,35-44 years,ALL,All causes (total),499,,
1975,08,Residence,Age,45-54 years,ALL,All causes (total),1176,,
1975,08,Residence,Age,55-64 years,ALL,All causes (total),2070,,
1975,08,Residence,Age,65-74 years,ALL,All causes (total),2993,,
1975,08,Residence,Age,75-84 years,ALL,All causes (total),3253,,
1975,08,Residence,Age,85 years and over,ALL,All causes (total),2017,,
1975,08,Residence,Gender,Female,ALL,All causes (total),6058,,
1975,08,Residence,Gender,Male,ALL,All causes (total),7359,,
1975,09,Occurrence,Total Population,Total Population,ALL,All causes (total),13266,,
1975,09,Occurrence,Age,Under 1 year,ALL,All causes (total),388,,
1975,09,Occurrence,Age,1-4 years,ALL,All causes (total),80,,
1975,09,Occurrence,Age,5-14 years,ALL,All causes (total),86,,
1975,09,Occurrence,Age,15-24 years,ALL,All causes (total),412,,
1975,09,Occurrence,Age,25-34 years,ALL,All causes (total),425,,
1975,09,Occurrence,Age,35-44 years,ALL,All causes (total),471,,
1975,09,Occurrence,Age,45-54 years,ALL,All causes (total),1156,,
1975,09,Occurrence,Age,55-64 years,ALL,All causes (total),2072,,
1975,09,Occurrence,Age,65-74 years,ALL,All causes (total),2858,,
1975,09,Occurrence,Age,75-84 years,ALL,All causes (total),3284,,
1975,09,Occurrence,Age,85 years and over,ALL,All causes (total),2028,,
1975,09,Occurrence,Gender,Female,ALL,All causes (total),6018,,
1975,09,Occurrence,Gender,Male,ALL,All causes (total),7248,,
1975,09,Residence,Total Population,Total Population,ALL,All causes (total),13295,,
1975,09,Residence,Age,Under 1 year,ALL,All causes (total),383,,
1975,09,Residence,Age,1-4 years,ALL,All causes (total),81,,
1975,09,Residence,Age,5-14 years,ALL,All causes (total),89,,
1975,09,Residence,Age,15-24 years,ALL,All causes (total),419,,
1975,09,Residence,Age,25-34 years,ALL,All causes (total),427,,
1975,09,Residence,Age,35-44 years,ALL,All causes (total),483,,
1975,09,Residence,Age,45-54 years,ALL,All causes (total),1156,,
1975,09,Residence,Age,55-64 years,ALL,All causes (total),2080,,
1975,09,Residence,Age,65-74 years,ALL,All causes (total),2862,,
1975,09,Residence,Age,75-84 years,ALL,All causes (total),3282,,
1975,09,Residence,Age,85 years and over,ALL,All causes (total),2028,,
1975,09,Residence,Gender,Female,ALL,All causes (total),6002,,
1975,09,Residence,Gender,Male,ALL,All causes (total),7293,,
1975,10,Occurrence,Total Population,Total Population,ALL,All causes (total),14066,,
1975,10,Occurrence,Age,Under 1 year,ALL,All causes (total),343,,
1975,10,Occurrence,Age,1-4 years,ALL,All causes (total),81,,
1975,10,Occurrence,Age,5-14 years,ALL,All causes (total),90,,
1975,10,Occurrence,Age,15-24 years,ALL,All causes (total),418,,
1975,10,Occurrence,Age,25-34 years,ALL,All causes (total),444,,
1975,10,Occurrence,Age,35-44 years,ALL,All causes (total),525,,
1975,10,Occurrence,Age,45-54 years,ALL,All causes (total),1194,,
1975,10,Occurrence,Age,55-64 years,ALL,All causes (total),2174,,
1975,10,Occurrence,Age,65-74 years,ALL,All causes (total),3150,,
1975,10,Occurrence,Age,75-84 years,ALL,All causes (total),3462,,
1975,10,Occurrence,Age,85 years and over,ALL,All causes (total),2180,,
1975,10,Occurrence,Gender,Female,ALL,All causes (total),6374,,
1975,10,Occurrence,Gender,Male,ALL,All causes (total),7692,,
1975,10,Residence,Total Population,Total Population,ALL,All causes (total),14107,,
1975,10,Residence,Age,Under 1 year,ALL,All causes (total),345,,
1975,10,Residence,Age,1-4 years,ALL,All causes (total),82,,
1975,10,Residence,Age,5-14 years,ALL,All causes (total),88,,
1975,10,Residence,Age,15-24 years,ALL,All causes (total),424,,
1975,10,Residence,Age,25-34 years,ALL,All causes (total),441,,
1975,10,Residence,Age,35-44 years,ALL,All causes (total),521,,
1975,10,Residence,Age,45-54 years,ALL,All causes (total),1198,,
1975,10,Residence,Age,55-64 years,ALL,All causes (total),2178,,
1975,10,Residence,Age,65-74 years,ALL,All causes (total),3173,,
1975,10,Residence,Age,75-84 years,ALL,All causes (total),3467,,
1975,10,Residence,Age,85 years and over,ALL,All causes (total),2185,,
1975,10,Residence,Gender,Female,ALL,All causes (total),6382,,
1975,10,Residence,Gender,Male,ALL,All causes (total),7725,,
1975,11,Occurrence,Total Population,Total Population,ALL,All causes (total),13844,,
1975,11,Occurrence,Age,Under 1 year,ALL,All causes (total),362,,
1975,11,Occurrence,Age,1-4 years,ALL,All causes (total),60,,
1975,11,Occurrence,Age,5-14 years,ALL,All causes (total),83,,
1975,11,Occurrence,Age,15-24 years,ALL,All causes (total),397,,
1975,11,Occurrence,Age,25-34 years,ALL,All causes (total),416,,
1975,11,Occurrence,Age,35-44 years,ALL,All causes (total),462,,
1975,11,Occurrence,Age,45-54 years,ALL,All causes (total),1101,,
1975,11,Occurrence,Age,55-64 years,ALL,All causes (total),2046,,
1975,11,Occurrence,Age,65-74 years,ALL,All causes (total),3122,,
1975,11,Occurrence,Age,75-84 years,ALL,All causes (total),3528,,
1975,11,Occurrence,Age,85 years and over,ALL,All causes (total),2258,,
1975,11,Occurrence,Gender,Female,ALL,All causes (total),6319,,
1975,11,Occurrence,Gender,Male,ALL,All causes (total),7525,,
1975,11,Residence,Total Population,Total Population,ALL,All causes (total),13836,,
1975,11,Residence,Age,Under 1 year,ALL,All causes (total),360,,
1975,11,Residence,Age,1-4 years,ALL,All causes (total),59,,
1975,11,Residence,Age,5-14 years,ALL,All causes (total),83,,
1975,11,Residence,Age,15-24 years,ALL,All causes (total),392,,
1975,11,Residence,Age,25-34 years,ALL,All causes (total),413,,
1975,11,Residence,Age,35-44 years,ALL,All causes (total),465,,
1975,11,Residence,Age,45-54 years,ALL,All causes (total),1100,,
1975,11,Residence,Age,55-64 years,ALL,All causes (total),2051,,
1975,11,Residence,Age,65-74 years,ALL,All causes (total),3120,,
1975,11,Residence,Age,75-84 years,ALL,All causes (total),3524,,
1975,11,Residence,Age,85 years and over,ALL,All causes (total),2260,,
1975,11,Residence,Gender,Female,ALL,All causes (total),6306,,
1975,11,Residence,Gender,Male,ALL,All causes (total),7530,,
1975,12,Occurrence,Total Population,Total Population,ALL,All causes (total),14871,,
1975,12,Occurrence,Age,Under 1 year,ALL,All causes (total),391,,
1975,12,Occurrence,Age,1-4 years,ALL,All causes (total),57,,
1975,12,Occurrence,Age,5-14 years,ALL,All causes (total),105,,
1975,12,Occurrence,Age,15-24 years,ALL,All causes (total),377,,
1975,12,Occurrence,Age,25-34 years,ALL,All causes (total),424,,
1975,12,Occurrence,Age,35-44 years,ALL,All causes (total),471,,
1975,12,Occurrence,Age,45-54 years,ALL,All causes (total),1186,,
1975,12,Occurrence,Age,55-64 years,ALL,All causes (total),2276,,
1975,12,Occurrence,Age,65-74 years,ALL,All causes (total),3256,,
1975,12,Occurrence,Age,75-84 years,ALL,All causes (total),3820,,
1975,12,Occurrence,Age,85 years and over,ALL,All causes (total),2496,,
1975,12,Occurrence,Gender,Female,ALL,All causes (total),6837,,
1975,12,Occurrence,Gender,Male,ALL,All causes (total),8034,,
1975,12,Residence,Total Population,Total Population,ALL,All causes (total),14821,,
1975,12,Residence,Age,Under 1 year,ALL,All causes (total),392,,
1975,12,Residence,Age,1-4 years,ALL,All causes (total),58,,
1975,12,Residence,Age,5-14 years,ALL,All causes (total),109,,
1975,12,Residence,Age,15-24 years,ALL,All causes (total),376,,
1975,12,Residence,Age,25-34 years,ALL,All causes (total),433,,
1975,12,Residence,Age,35-44 years,ALL,All causes (total),475,,
1975,12,Residence,Age,45-54 years,ALL,All causes (total),1179,,
1975,12,Residence,Age,55-64 years,ALL,All causes (total),2266,,
1975,12,Residence,Age,65-74 years,ALL,All causes (total),3224,,
1975,12,Residence,Age,75-84 years,ALL,All causes (total),3806,,
1975,12,Residence,Age,85 years and over,ALL,All causes (total),2492,,
1975,12,Residence,Gender,Female,ALL,All causes (total),6814,,
1975,12,Residence,Gender,Male,ALL,All causes (total),8007,,
1976,01,Occurrence,Total Population,Total Population,ALL,All causes (total),15076,,
1976,01,Occurrence,Age,Under 1 year,ALL,All causes (total),386,,
1976,01,Occurrence,Age,1-4 years,ALL,All causes (total),64,,
1976,01,Occurrence,Age,5-14 years,ALL,All causes (total),80,,
1976,01,Occurrence,Age,15-24 years,ALL,All causes (total),373,,
1976,01,Occurrence,Age,25-34 years,ALL,All causes (total),395,,
1976,01,Occurrence,Age,35-44 years,ALL,All causes (total),487,,
1976,01,Occurrence,Age,45-54 years,ALL,All causes (total),1226,,
1976,01,Occurrence,Age,55-64 years,ALL,All causes (total),2344,,
1976,01,Occurrence,Age,65-74 years,ALL,All causes (total),3266,,
1976,01,Occurrence,Age,75-84 years,ALL,All causes (total),3806,,
1976,01,Occurrence,Age,85 years and over,ALL,All causes (total),2639,,
1976,01,Occurrence,Gender,Female,ALL,All causes (total),6884,,
1976,01,Occurrence,Gender,Male,ALL,All causes (total),8192,,
1976,01,Residence,Total Population,Total Population,ALL,All causes (total),14999,,
1976,01,Residence,Age,Under 1 year,ALL,All causes (total),387,,
1976,01,Residence,Age,1-4 years,ALL,All causes (total),63,,
1976,01,Residence,Age,5-14 years,ALL,All causes (total),81,,
1976,01,Residence,Age,15-24 years,ALL,All causes (total),371,,
1976,01,Residence,Age,25-34 years,ALL,All causes (total),396,,
1976,01,Residence,Age,35-44 years,ALL,All causes (total),490,,
1976,01,Residence,Age,45-54 years,ALL,All causes (total),1227,,
1976,01,Residence,Age,55-64 years,ALL,All causes (total),2334,,
1976,01,Residence,Age,65-74 years,ALL,All causes (total),3234,,
1976,01,Residence,Age,75-84 years,ALL,All causes (total),3766,,
1976,01,Residence,Age,85 years and over,ALL,All causes (total),2640,,
1976,01,Residence,Gender,Female,ALL,All causes (total),6838,,
1976,01,Residence,Gender,Male,ALL,All causes (total),8161,,
1976,02,Occurrence,Total Population,Total Population,ALL,All causes (total),15130,,
1976,02,Occurrence,Age,Under 1 year,ALL,All causes (total),311,,
1976,02,Occurrence,Age,1-4 years,ALL,All causes (total),64,,
1976,02,Occurrence,Age,5-14 years,ALL,All causes (total),87,,
1976,02,Occurrence,Age,15-24 years,ALL,All causes (total),365,,
1976,02,Occurrence,Age,25-34 years,ALL,All causes (total),368,,
1976,02,Occurrence,Age,35-44 years,ALL,All causes (total),474,,
1976,02,Occurrence,Age,45-54 years,ALL,All causes (total),1225,,
1976,02,Occurrence,Age,55-64 years,ALL,All causes (total),2261,,
1976,02,Occurrence,Age,65-74 years,ALL,All causes (total),3364,,
1976,02,Occurrence,Age,75-84 years,ALL,All causes (total),3917,,
1976,02,Occurrence,Age,85 years and over,ALL,All causes (total),2688,,
1976,02,Occurrence,Gender,Female,ALL,All causes (total),7022,,
1976,02,Occurrence,Gender,Male,ALL,All causes (total),8108,,
1976,02,Residence,Total Population,Total Population,ALL,All causes (total),15004,,
1976,02,Residence,Age,Under 1 year,ALL,All causes (total),308,,
1976,02,Residence,Age,1-4 years,ALL,All causes (total),65,,
1976,02,Residence,Age,5-14 years,ALL,All causes (total),89,,
1976,02,Residence,Age,15-24 years,ALL,All causes (total),355,,
1976,02,Residence,Age,25-34 years,ALL,All causes (total),368,,
1976,02,Residence,Age,35-44 years,ALL,All causes (total),478,,
1976,02,Residence,Age,45-54 years,ALL,All causes (total),1226,,
1976,02,Residence,Age,55-64 years,ALL,All causes (total),2246,,
1976,02,Residence,Age,65-74 years,ALL,All causes (total),3311,,
1976,02,Residence,Age,75-84 years,ALL,All causes (total),3872,,
1976,02,Residence,Age,85 years and over,ALL,All causes (total),2681,,
1976,02,Residence,Gender,Female,ALL,All causes (total),6979,,
1976,02,Residence,Gender,Male,ALL,All causes (total),8025,,
1976,03,Occurrence,Total Population,Total Population,ALL,All causes (total),16111,,
1976,03,Occurrence,Age,Under 1 year,ALL,All causes (total),362,,
1976,03,Occurrence,Age,1-4 years,ALL,All causes (total),87,,
1976,03,Occurrence,Age,5-14 years,ALL,All causes (total),111,,
1976,03,Occurrence,Age,15-24 years,ALL,All causes (total),357,,
1976,03,Occurrence,Age,25-34 years,ALL,All causes (total),414,,
1976,03,Occurrence,Age,35-44 years,ALL,All causes (total),489,,
1976,03,Occurrence,Age,45-54 years,ALL,All causes (total),1274,,
1976,03,Occurrence,Age,55-64 years,ALL,All causes (total),2382,,
1976,03,Occurrence,Age,65-74 years,ALL,All causes (total),3463,,
1976,03,Occurrence,Age,75-84 years,ALL,All causes (total),4199,,
1976,03,Occurrence,Age,85 years and over,ALL,All causes (total),2968,,
1976,03,Occurrence,Gender,Female,ALL,All causes (total),7445,,
1976,03,Occurrence,Gender,Male,ALL,All causes (total),8666,,
1976,03,Residence,Total Population,Total Population,ALL,All causes (total),15982,,
1976,03,Residence,Age,Under 1 year,ALL,All causes (total),360,,
1976,03,Residence,Age,1-4 years,ALL,All causes (total),86,,
1976,03,Residence,Age,5-14 years,ALL,All causes (total),110,,
1976,03,Residence,Age,15-24 years,ALL,All causes (total),347,,
1976,03,Residence,Age,25-34 years,ALL,All causes (total),404,,
1976,03,Residence,Age,35-44 years,ALL,All causes (total),493,,
1976,03,Residence,Age,45-54 years,ALL,All causes (total),1269,,
1976,03,Residence,Age,55-64 years,ALL,All causes (total),2359,,
1976,03,Residence,Age,65-74 years,ALL,All causes (total),3416,,
1976,03,Residence,Age,75-84 years,ALL,All causes (total),4169,,
1976,03,Residence,Age,85 years and over,ALL,All causes (total),2964,,
1976,03,Residence,Gender,Female,ALL,All causes (total),7392,,
1976,03,Residence,Gender,Male,ALL,All causes (total),8590,,
1976,04,Occurrence,Total Population,Total Population,ALL,All causes (total),14148,,
1976,04,Occurrence,Age,Under 1 year,ALL,All causes (total),312,,
1976,04,Occurrence,Age,1-4 years,ALL,All causes (total),67,,
1976,04,Occurrence,Age,5-14 years,ALL,All causes (total),99,,
1976,04,Occurrence,Age,15-24 years,ALL,All causes (total),391,,
1976,04,Occurrence,Age,25-34 years,ALL,All causes (total),426,,
1976,04,Occurrence,Age,35-44 years,ALL,All causes (total),463,,
1976,04,Occurrence,Age,45-54 years,ALL,All causes (total),1102,,
1976,04,Occurrence,Age,55-64 years,ALL,All causes (total),2130,,
1976,04,Occurrence,Age,65-74 years,ALL,All causes (total),3122,,
1976,04,Occurrence,Age,75-84 years,ALL,All causes (total),3534,,
1976,04,Occurrence,Age,85 years and over,ALL,All causes (total),2499,,
1976,04,Occurrence,Gender,Female,ALL,All causes (total),6458,,
1976,04,Occurrence,Gender,Male,ALL,All causes (total),7690,,
1976,04,Residence,Total Population,Total Population,ALL,All causes (total),14109,,
1976,04,Residence,Age,Under 1 year,ALL,All causes (total),313,,
1976,04,Residence,Age,1-4 years,ALL,All causes (total),68,,
1976,04,Residence,Age,5-14 years,ALL,All causes (total),97,,
1976,04,Residence,Age,15-24 years,ALL,All causes (total),388,,
1976,04,Residence,Age,25-34 years,ALL,All causes (total),420,,
1976,04,Residence,Age,35-44 years,ALL,All causes (total),462,,
1976,04,Residence,Age,45-54 years,ALL,All causes (total),1108,,
1976,04,Residence,Age,55-64 years,ALL,All causes (total),2136,,
1976,04,Residence,Age,65-74 years,ALL,All causes (total),3099,,
1976,04,Residence,Age,75-84 years,ALL,All causes (total),3523,,
1976,04,Residence,Age,85 years and over,ALL,All causes (total),2492,,
1976,04,Residence,Gender,Female,ALL,All causes (total),6444,,
1976,04,Residence,Gender,Male,ALL,All causes (total),7665,,
1976,05,Occurrence,Total Population,Total Population,ALL,All causes (total),14329,,
1976,05,Occurrence,Age,Under 1 year,ALL,All causes (total),330,,
1976,05,Occurrence,Age,1-4 years,ALL,All causes (total),69,,
1976,05,Occurrence,Age,5-14 years,ALL,All causes (total),97,,
1976,05,Occurrence,Age,15-24 years,ALL,All causes (total),512,,
1976,05,Occurrence,Age,25-34 years,ALL,All causes (total),485,,
1976,05,Occurrence,Age,35-44 years,ALL,All causes (total),555,,
1976,05,Occurrence,Age,45-54 years,ALL,All causes (total),1149,,
1976,05,Occurrence,Age,55-64 years,ALL,All causes (total),2246,,
1976,05,Occurrence,Age,65-74 years,ALL,All causes (total),3155,,
1976,05,Occurrence,Age,75-84 years,ALL,All causes (total),3514,,
1976,05,Occurrence,Age,85 years and over,ALL,All causes (total),2208,,
1976,05,Occurrence,Gender,Female,ALL,All causes (total),6485,,
1976,05,Occurrence,Gender,Male,ALL,All causes (total),7844,,
1976,05,Residence,Total Population,Total Population,ALL,All causes (total),14304,,
1976,05,Residence,Age,Under 1 year,ALL,All causes (total),334,,
1976,05,Residence,Age,1-4 years,ALL,All causes (total),71,,
1976,05,Residence,Age,5-14 years,ALL,All causes (total),97,,
1976,05,Residence,Age,15-24 years,ALL,All causes (total),509,,
1976,05,Residence,Age,25-34 years,ALL,All causes (total),490,,
1976,05,Residence,Age,35-44 years,ALL,All causes (total),554,,
1976,05,Residence,Age,45-54 years,ALL,All causes (total),1145,,
1976,05,Residence,Age,55-64 years,ALL,All causes (total),2237,,
1976,05,Residence,Age,65-74 years,ALL,All causes (total),3141,,
1976,05,Residence,Age,75-84 years,ALL,All causes (total),3518,,
1976,05,Residence,Age,85 years and over,ALL,All causes (total),2201,,
1976,05,Residence,Gender,Female,ALL,All causes (total),6478,,
1976,05,Residence,Gender,Male,ALL,All causes (total),7826,,
1976,06,Occurrence,Total Population,Total Population,ALL,All causes (total),13734,,
1976,06,Occurrence,Age,Under 1 year,ALL,All causes (total),355,,
1976,06,Occurrence,Age,1-4 years,ALL,All causes (total),61,,
1976,06,Occurrence,Age,5-14 years,ALL,All causes (total),109,,
1976,06,Occurrence,Age,15-24 years,ALL,All causes (total),412,,
1976,06,Occurrence,Age,25-34 years,ALL,All causes (total),446,,
