"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","Count","Annotation_Code","Annotation_Desc"
2008,Occurrence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,459,,
2008,Occurrence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,480,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,,2,Cell suppressed for complementary cell
2008,Occurrence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,927,,
2008,Occurrence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,39,,
2008,Occurrence,Race-Ethnicity,White,ALZ,Alzheimer's disease,8180,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2008,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,54890,,
2008,Occurrence,Gender,Female,CAN,Malignant neoplasms,26929,,
2008,Occurrence,Gender,Male,CAN,Malignant neoplasms,27961,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,CAN,Malignant neoplasms,191,,
2008,Occurrence,Race-Ethnicity,Asian,CAN,Malignant neoplasms,5176,,
2008,Occurrence,Race-Ethnicity,Black,CAN,Malignant neoplasms,4019,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,CAN,Malignant neoplasms,166,,
2008,Occurrence,Race-Ethnicity,Hispanic,CAN,Malignant neoplasms,8105,,
2008,Occurrence,Race-Ethnicity,Multi-Race,CAN,Malignant neoplasms,305,,
2008,Occurrence,Race-Ethnicity,White,CAN,Malignant neoplasms,36903,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,CAN,Malignant neoplasms,25,,
2008,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,13423,,
2008,Occurrence,Gender,Female,CLD,Chronic lower respiratory diseases,7121,,
2008,Occurrence,Gender,Male,CLD,Chronic lower respiratory diseases,6302,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,CLD,Chronic lower respiratory diseases,60,,
2008,Occurrence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,738,,
2008,Occurrence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,733,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,17,,
2008,Occurrence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,1062,,
2008,Occurrence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,94,,
2008,Occurrence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,10707,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,12,,
2008,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,7392,,
2008,Occurrence,Gender,Female,DIA,Diabetes mellitus,3579,,
2008,Occurrence,Gender,Male,DIA,Diabetes mellitus,3813,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,DIA,Diabetes mellitus,45,,
2008,Occurrence,Race-Ethnicity,Asian,DIA,Diabetes mellitus,755,,
2008,Occurrence,Race-Ethnicity,Black,DIA,Diabetes mellitus,820,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,DIA,Diabetes mellitus,,2,Cell suppressed for complementary cell
2008,Occurrence,Race-Ethnicity,Hispanic,DIA,Diabetes mellitus,1986,,
2008,Occurrence,Race-Ethnicity,Multi-Race,DIA,Diabetes mellitus,50,,
2008,Occurrence,Race-Ethnicity,White,DIA,Diabetes mellitus,3688,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,DIA,Diabetes mellitus,,1,Cell suppressed for small numbers
2008,Occurrence,Total Population,Total Population,HOM,Assault (homicide),2286,,
2008,Occurrence,Gender,Female,HOM,Assault (homicide),395,,
2008,Occurrence,Gender,Male,HOM,Assault (homicide),1891,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,HOM,Assault (homicide),,2,Cell suppressed for complementary cell
2008,Occurrence,Race-Ethnicity,Asian,HOM,Assault (homicide),111,,
2008,Occurrence,Race-Ethnicity,Black,HOM,Assault (homicide),607,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),17,,
2008,Occurrence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),1082,,
2008,Occurrence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),28,,
2008,Occurrence,Race-Ethnicity,White,HOM,Assault (homicide),417,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),,1,Cell suppressed for small numbers
2008,Occurrence,Total Population,Total Population,HTD,Diseases of heart,61245,,
2008,Occurrence,Gender,Female,HTD,Diseases of heart,29829,,
2008,Occurrence,Gender,Male,HTD,Diseases of heart,31416,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,HTD,Diseases of heart,202,,
2008,Occurrence,Race-Ethnicity,Asian,HTD,Diseases of heart,4474,,
2008,Occurrence,Race-Ethnicity,Black,HTD,Diseases of heart,4743,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,HTD,Diseases of heart,226,,
2008,Occurrence,Race-Ethnicity,Hispanic,HTD,Diseases of heart,7944,,
2008,Occurrence,Race-Ethnicity,Multi-Race,HTD,Diseases of heart,309,,
2008,Occurrence,Race-Ethnicity,White,HTD,Diseases of heart,43282,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,HTD,Diseases of heart,65,,
2008,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,3436,,
2008,Occurrence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,2004,,
2008,Occurrence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,1432,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,HYP,Essential hypertension and hypertensive renal disease,11,,
2008,Occurrence,Race-Ethnicity,Asian,HYP,Essential hypertension and hypertensive renal disease,355,,
2008,Occurrence,Race-Ethnicity,Black,HYP,Essential hypertension and hypertensive renal disease,401,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2008,Occurrence,Race-Ethnicity,Hispanic,HYP,Essential hypertension and hypertensive renal disease,514,,
2008,Occurrence,Race-Ethnicity,Multi-Race,HYP,Essential hypertension and hypertensive renal disease,22,,
2008,Occurrence,Race-Ethnicity,White,HYP,Essential hypertension and hypertensive renal disease,2122,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,HYP,Essential hypertension and hypertensive renal disease,,1,Cell suppressed for small numbers
2008,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),10937,,
2008,Occurrence,Gender,Female,INJ,Accidents (unintentional injuries),3528,,
2008,Occurrence,Gender,Male,INJ,Accidents (unintentional injuries),7409,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,INJ,Accidents (unintentional injuries),100,,
2008,Occurrence,Race-Ethnicity,Asian,INJ,Accidents (unintentional injuries),616,,
2008,Occurrence,Race-Ethnicity,Black,INJ,Accidents (unintentional injuries),777,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,INJ,Accidents (unintentional injuries),43,,
2008,Occurrence,Race-Ethnicity,Hispanic,INJ,Accidents (unintentional injuries),2749,,
2008,Occurrence,Race-Ethnicity,Multi-Race,INJ,Accidents (unintentional injuries),125,,
2008,Occurrence,Race-Ethnicity,White,INJ,Accidents (unintentional injuries),6504,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,INJ,Accidents (unintentional injuries),23,,
2008,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,4195,,
2008,Occurrence,Gender,Female,LIV,Chronic liver disease and cirrhosis,1335,,
2008,Occurrence,Gender,Male,LIV,Chronic liver disease and cirrhosis,2860,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,LIV,Chronic liver disease and cirrhosis,60,,
2008,Occurrence,Race-Ethnicity,Asian,LIV,Chronic liver disease and cirrhosis,173,,
2008,Occurrence,Race-Ethnicity,Black,LIV,Chronic liver disease and cirrhosis,198,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,LIV,Chronic liver disease and cirrhosis,,1,Cell suppressed for small numbers
2008,Occurrence,Race-Ethnicity,Hispanic,LIV,Chronic liver disease and cirrhosis,1400,,
2008,Occurrence,Race-Ethnicity,Multi-Race,LIV,Chronic liver disease and cirrhosis,37,,
2008,Occurrence,Race-Ethnicity,White,LIV,Chronic liver disease and cirrhosis,2311,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,LIV,Chronic liver disease and cirrhosis,,2,Cell suppressed for complementary cell
2008,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",2850,,
2008,Occurrence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",1409,,
2008,Occurrence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",1441,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,NEP,"Nephritis, nephrotic syndrome and nephrosis",15,,
2008,Occurrence,Race-Ethnicity,Asian,NEP,"Nephritis, nephrotic syndrome and nephrosis",274,,
2008,Occurrence,Race-Ethnicity,Black,NEP,"Nephritis, nephrotic syndrome and nephrosis",341,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,NEP,"Nephritis, nephrotic syndrome and nephrosis",15,,
2008,Occurrence,Race-Ethnicity,Hispanic,NEP,"Nephritis, nephrotic syndrome and nephrosis",624,,
2008,Occurrence,Race-Ethnicity,Multi-Race,NEP,"Nephritis, nephrotic syndrome and nephrosis",,2,Cell suppressed for complementary cell
2008,Occurrence,Race-Ethnicity,White,NEP,"Nephritis, nephrotic syndrome and nephrosis",1563,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,NEP,"Nephritis, nephrotic syndrome and nephrosis",,1,Cell suppressed for small numbers
2008,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,2019,,
2008,Occurrence,Gender,Female,PAR,Parkinson's disease,811,,
2008,Occurrence,Gender,Male,PAR,Parkinson's disease,1208,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2008,Occurrence,Race-Ethnicity,Asian,PAR,Parkinson's disease,149,,
2008,Occurrence,Race-Ethnicity,Black,PAR,Parkinson's disease,59,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2008,Occurrence,Race-Ethnicity,Hispanic,PAR,Parkinson's disease,211,,
2008,Occurrence,Race-Ethnicity,Multi-Race,PAR,Parkinson's disease,,1,Cell suppressed for small numbers
2008,Occurrence,Race-Ethnicity,White,PAR,Parkinson's disease,1593,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,PAR,Parkinson's disease,0,,
2008,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,6621,,
2008,Occurrence,Gender,Female,PNF,Influenza and pneumonia,3560,,
2008,Occurrence,Gender,Male,PNF,Influenza and pneumonia,3061,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,PNF,Influenza and pneumonia,36,,
2008,Occurrence,Race-Ethnicity,Asian,PNF,Influenza and pneumonia,728,,
2008,Occurrence,Race-Ethnicity,Black,PNF,Influenza and pneumonia,444,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,PNF,Influenza and pneumonia,13,,
2008,Occurrence,Race-Ethnicity,Hispanic,PNF,Influenza and pneumonia,979,,
2008,Occurrence,Race-Ethnicity,Multi-Race,PNF,Influenza and pneumonia,25,,
2008,Occurrence,Race-Ethnicity,White,PNF,Influenza and pneumonia,4381,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,PNF,Influenza and pneumonia,15,,
2008,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,13862,,
2008,Occurrence,Gender,Female,STK,Cerebrovascular diseases,8148,,
2008,Occurrence,Gender,Male,STK,Cerebrovascular diseases,5714,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,STK,Cerebrovascular diseases,48,,
2008,Occurrence,Race-Ethnicity,Asian,STK,Cerebrovascular diseases,1541,,
2008,Occurrence,Race-Ethnicity,Black,STK,Cerebrovascular diseases,1101,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,STK,Cerebrovascular diseases,50,,
2008,Occurrence,Race-Ethnicity,Hispanic,STK,Cerebrovascular diseases,2126,,
2008,Occurrence,Race-Ethnicity,Multi-Race,STK,Cerebrovascular diseases,66,,
2008,Occurrence,Race-Ethnicity,White,STK,Cerebrovascular diseases,8917,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,STK,Cerebrovascular diseases,13,,
2008,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),3786,,
2008,Occurrence,Gender,Female,SUI,Intentional self-harm (suicide),873,,
2008,Occurrence,Gender,Male,SUI,Intentional self-harm (suicide),2913,,
2008,Occurrence,Race-Ethnicity,American Indian/Alaskan Native,SUI,Intentional self-harm (suicide),15,,
2008,Occurrence,Race-Ethnicity,Asian,SUI,Intentional self-harm (suicide),281,,
2008,Occurrence,Race-Ethnicity,Black,SUI,Intentional self-harm (suicide),171,,
2008,Occurrence,Race-Ethnicity,Hawaiian/Pacific Islander,SUI,Intentional self-harm (suicide),,2,Cell suppressed for complementary cell
2008,Occurrence,Race-Ethnicity,Hispanic,SUI,Intentional self-harm (suicide),553,,
2008,Occurrence,Race-Ethnicity,Multi-Race,SUI,Intentional self-harm (suicide),44,,
2008,Occurrence,Race-Ethnicity,White,SUI,Intentional self-harm (suicide),2709,,
2008,Occurrence,Race-Ethnicity,Other/Unknown,SUI,Intentional self-harm (suicide),,1,Cell suppressed for small numbers
2008,Residence,Total Population,Total Population,ALL,All causes (total),234072,,
2008,Residence,Age,Under 1 year,ALL,All causes (total),2806,,
2008,Residence,Age,1-4 years,ALL,All causes (total),462,,
2008,Residence,Age,5-14 years,ALL,All causes (total),612,,
2008,Residence,Age,15-24 years,ALL,All causes (total),3367,,
2008,Residence,Age,25-34 years,ALL,All causes (total),4105,,
2008,Residence,Age,35-44 years,ALL,All causes (total),7372,,
2008,Residence,Age,45-54 years,ALL,All causes (total),18136,,
2008,Residence,Age,55-64 years,ALL,All causes (total),28330,,
2008,Residence,Age,65-74 years,ALL,All causes (total),35978,,
2008,Residence,Age,75-84 years,ALL,All causes (total),60366,,
2008,Residence,Age,85 years and over,ALL,All causes (total),72503,,
2008,Residence,Gender,Female,ALL,All causes (total),115975,,
2008,Residence,Gender,Male,ALL,All causes (total),118097,,
2008,Residence,Gender * Race-Ethnicity,Female * American Indian/Alaskan Native,ALL,All causes (total),494,,
2008,Residence,Gender * Race-Ethnicity,Female * Asian,ALL,All causes (total),8952,,
2008,Residence,Gender * Race-Ethnicity,Female * Black,ALL,All causes (total),8679,,
2008,Residence,Gender * Race-Ethnicity,Female * Hawaiian/Pacific Islander,ALL,All causes (total),348,,
2008,Residence,Gender * Race-Ethnicity,Female * Hispanic,ALL,All causes (total),16730,,
2008,Residence,Gender * Race-Ethnicity,Female * Multi-Race,ALL,All causes (total),695,,
2008,Residence,Gender * Race-Ethnicity,Female * White,ALL,All causes (total),79992,,
2008,Residence,Gender * Race-Ethnicity,Female * Other/Unknown,ALL,All causes (total),85,,
2008,Residence,Gender * Race-Ethnicity,Male * American Indian/Alaskan Native,ALL,All causes (total),516,,
2008,Residence,Gender * Race-Ethnicity,Male * Asian,ALL,All causes (total),9398,,
2008,Residence,Gender * Race-Ethnicity,Male * Black,ALL,All causes (total),9149,,
2008,Residence,Gender * Race-Ethnicity,Male * Hawaiian/Pacific Islander,ALL,All causes (total),385,,
2008,Residence,Gender * Race-Ethnicity,Male * Hispanic,ALL,All causes (total),20646,,
2008,Residence,Gender * Race-Ethnicity,Male * Multi-Race,ALL,All causes (total),768,,
2008,Residence,Gender * Race-Ethnicity,Male * White,ALL,All causes (total),77072,,
2008,Residence,Gender * Race-Ethnicity,Male * Other/Unknown,ALL,All causes (total),163,,
2008,Residence,Race-Ethnicity,American Indian/Alaskan Native,ALL,All causes (total),1010,,
2008,Residence,Race-Ethnicity,Asian,ALL,All causes (total),18350,,
2008,Residence,Race-Ethnicity,Black,ALL,All causes (total),17828,,
2008,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,ALL,All causes (total),733,,
2008,Residence,Race-Ethnicity,Hispanic,ALL,All causes (total),37376,,
2008,Residence,Race-Ethnicity,Multi-Race,ALL,All causes (total),1463,,
2008,Residence,Race-Ethnicity,White,ALL,All causes (total),157064,,
2008,Residence,Race-Ethnicity,Other/Unknown,ALL,All causes (total),248,,
2008,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,10095,,
2008,Residence,Gender,Female,ALZ,Alzheimer's disease,6964,,
2008,Residence,Gender,Male,ALZ,Alzheimer's disease,3131,,
2008,Residence,Race-Ethnicity,American Indian/Alaskan Native,ALZ,Alzheimer's disease,21,,
2008,Residence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,461,,
2008,Residence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,481,,
2008,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,,2,Cell suppressed for complementary cell
2008,Residence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,924,,
2008,Residence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,39,,
2008,Residence,Race-Ethnicity,White,ALZ,Alzheimer's disease,8152,,
2008,Residence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,,1,Cell suppressed for small numbers
2008,Residence,Total Population,Total Population,CAN,Malignant neoplasms,54579,,
2008,Residence,Gender,Female,CAN,Malignant neoplasms,26765,,
2008,Residence,Gender,Male,CAN,Malignant neoplasms,27814,,
2008,Residence,Race-Ethnicity,American Indian/Alaskan Native,CAN,Malignant neoplasms,193,,
2008,Residence,Race-Ethnicity,Asian,CAN,Malignant neoplasms,5153,,
2008,Residence,Race-Ethnicity,Black,CAN,Malignant neoplasms,3995,,
2008,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CAN,Malignant neoplasms,154,,
2008,Residence,Race-Ethnicity,Hispanic,CAN,Malignant neoplasms,8081,,
2008,Residence,Race-Ethnicity,Multi-Race,CAN,Malignant neoplasms,304,,
2008,Residence,Race-Ethnicity,White,CAN,Malignant neoplasms,36672,,
2008,Residence,Race-Ethnicity,Other/Unknown,CAN,Malignant neoplasms,27,,
2008,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,13346,,
2008,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,7094,,
2008,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,6252,,
2008,Residence,Race-Ethnicity,American Indian/Alaskan Native,CLD,Chronic lower respiratory diseases,60,,
2008,Residence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,735,,
2008,Residence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,726,,
2008,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,17,,
2008,Residence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,1059,,
2008,Residence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,94,,
2008,Residence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,10643,,
2008,Residence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,12,,
2008,Residence,Total Population,Total Population,DIA,Diabetes mellitus,7349,,
2008,Residence,Gender,Female,DIA,Diabetes mellitus,3570,,
2008,Residence,Gender,Male,DIA,Diabetes mellitus,3779,,
2008,Residence,Race-Ethnicity,American Indian/Alaskan Native,DIA,Diabetes mellitus,45,,
