"Year","Geography_Type","Strata","Strata_Name","Cause","Cause_Desc","ICD_Revision","Count","Annotation_Code","Annotation_Desc","Data_Revision_Date"
2020,Occurrence,Race-Ethnicity,Multi-Race,SUI,Intentional self-harm (suicide),ICD-10,84,,,01/16/2025
2020,Occurrence,Race-Ethnicity,White,SUI,Intentional self-harm (suicide),ICD-10,2480,,,01/16/2025
2020,Occurrence,Race-Ethnicity,Other/Unknown,SUI,Intentional self-harm (suicide),ICD-10,29,,,01/16/2025
2020,Residence,Total Population,Total Population,ALL,All causes (total),ICD-10,320128,,,01/16/2025
2020,Residence,Age,Under 1 year,ALL,All causes (total),ICD-10,1660,,,01/16/2025
2020,Residence,Age,1-4 years,ALL,All causes (total),ICD-10,317,,,01/16/2025
2020,Residence,Age,5-14 years,ALL,All causes (total),ICD-10,541,,,01/16/2025
2020,Residence,Age,15-24 years,ALL,All causes (total),ICD-10,3798,,,01/16/2025
2020,Residence,Age,25-34 years,ALL,All causes (total),ICD-10,7459,,,01/16/2025
2020,Residence,Age,35-44 years,ALL,All causes (total),ICD-10,10252,,,01/16/2025
2020,Residence,Age,45-54 years,ALL,All causes (total),ICD-10,18859,,,01/16/2025
2020,Residence,Age,55-64 years,ALL,All causes (total),ICD-10,41278,,,01/16/2025
2020,Residence,Age,65-74 years,ALL,All causes (total),ICD-10,60540,,,01/16/2025
2020,Residence,Age,75-84 years,ALL,All causes (total),ICD-10,73538,,,01/16/2025
2020,Residence,Age,85 years and over,ALL,All causes (total),ICD-10,101860,,,01/16/2025
2020,Residence,Gender,Female,ALL,All causes (total),ICD-10,148149,,,01/16/2025
2020,Residence,Gender,Male,ALL,All causes (total),ICD-10,171972,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Female * American Indian/Alaska Native,ALL,All causes (total),ICD-10,797,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Female * Asian,ALL,All causes (total),ICD-10,16670,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Female * Black,ALL,All causes (total),ICD-10,11758,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Female * Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,581,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Female * Hispanic,ALL,All causes (total),ICD-10,32871,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Female * Multi-Race,ALL,All causes (total),ICD-10,1391,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Female * White,ALL,All causes (total),ICD-10,83449,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Female * Other/Unknown,ALL,All causes (total),ICD-10,632,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Male * American Indian/Alaska Native,ALL,All causes (total),ICD-10,846,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Male * Asian,ALL,All causes (total),ICD-10,17564,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Male * Black,ALL,All causes (total),ICD-10,13808,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Male * Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,747,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Male * Hispanic,ALL,All causes (total),ICD-10,44799,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Male * Multi-Race,ALL,All causes (total),ICD-10,1712,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Male * White,ALL,All causes (total),ICD-10,91311,,,01/16/2025
2020,Residence,Gender * Race-Ethnicity,Male * Other/Unknown,ALL,All causes (total),ICD-10,1185,,,01/16/2025
2020,Residence,Place Type,Inpatient,ALL,All causes (total),ICD-10,102242,,,01/16/2025
2020,Residence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,19166,,,01/16/2025
2020,Residence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,121506,,,01/16/2025
2020,Residence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,4351,,,01/16/2025
2020,Residence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,42471,,,01/16/2025
2020,Residence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,30392,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,ALL,All causes (total),ICD-10,1643,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,ALL,All causes (total),ICD-10,34235,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,ALL,All causes (total),ICD-10,25566,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,ALL,All causes (total),ICD-10,1328,,,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,ALL,All causes (total),ICD-10,77671,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,ALL,All causes (total),ICD-10,3103,,,01/16/2025
2020,Residence,Race-Ethnicity,White,ALL,All causes (total),ICD-10,174762,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,ALL,All causes (total),ICD-10,1820,,,01/16/2025
2020,Residence,Race Alone or In Combination,American Indian / Alaska Native,ALL,All causes (total),ICD-10,4187,,,01/16/2025
2020,Residence,Race Alone or In Combination,Asian,ALL,All causes (total),ICD-10,35812,,,01/16/2025
2020,Residence,Race Alone or In Combination,Asian - Chinese (including Taiwanese),ALL,All causes (total),ICD-10,9285,,,01/16/2025
2020,Residence,Race Alone or In Combination,Asian - Japanese,ALL,All causes (total),ICD-10,3895,,,01/16/2025
2020,Residence,Race Alone or In Combination,Asian - Korean,ALL,All causes (total),ICD-10,3239,,,01/16/2025
2020,Residence,Race Alone or In Combination,Asian - Vietnamese,ALL,All causes (total),ICD-10,3887,,,01/16/2025
2020,Residence,Race Alone or In Combination,Asian - Cambodian,ALL,All causes (total),ICD-10,692,,,01/16/2025
2020,Residence,Race Alone or In Combination,Asian - Thai,ALL,All causes (total),ICD-10,281,,,01/16/2025
2020,Residence,Race Alone or In Combination,Asian - Laotian,ALL,All causes (total),ICD-10,461,,,01/16/2025
2020,Residence,Race Alone or In Combination,Asian - Hmong,ALL,All causes (total),ICD-10,503,,,01/16/2025
2020,Residence,Race Alone or In Combination,"Asian - Asian Indian (including Bangladeshi, Pakistani, and Sri Lankan)",ALL,All causes (total),ICD-10,2521,,,01/16/2025
2020,Residence,Race Alone or In Combination,Asian - Filipino,ALL,All causes (total),ICD-10,9632,,,01/16/2025
2020,Residence,Race Alone or In Combination,Black,ALL,All causes (total),ICD-10,26928,,,01/16/2025
2020,Residence,Race Alone or In Combination,Native Hawaiian / Pacific Islander (NHPI),ALL,All causes (total),ICD-10,1740,,,01/16/2025
2020,Residence,Race Alone or In Combination,NHPI - Hawaiian,ALL,All causes (total),ICD-10,346,,,01/16/2025
2020,Residence,Race Alone or In Combination,NHPI - Guamanian or Chamorro,ALL,All causes (total),ICD-10,207,,,01/16/2025
2020,Residence,Race Alone or In Combination,NHPI - Samoan,ALL,All causes (total),ICD-10,462,,,01/16/2025
2020,Residence,Race Alone or In Combination,White (including Middle Eastern and North African),ALL,All causes (total),ICD-10,253611,,,01/16/2025
2020,Residence,Total Population,Total Population,ALZ,Alzheimer's disease,ICD-10,18793,,,01/16/2025
2020,Residence,Gender,Female,ALZ,Alzheimer's disease,ICD-10,12722,,,01/16/2025
2020,Residence,Gender,Male,ALZ,Alzheimer's disease,ICD-10,6071,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,ALZ,Alzheimer's disease,ICD-10,52,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,ALZ,Alzheimer's disease,ICD-10,1827,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,ALZ,Alzheimer's disease,ICD-10,1123,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,ALZ,Alzheimer's disease,ICD-10,25,,,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,ALZ,Alzheimer's disease,ICD-10,3157,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,ALZ,Alzheimer's disease,ICD-10,115,,,01/16/2025
2020,Residence,Race-Ethnicity,White,ALZ,Alzheimer's disease,ICD-10,12442,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,ALZ,Alzheimer's disease,ICD-10,52,,,01/16/2025
2020,Residence,Total Population,Total Population,CAN,Malignant neoplasms,ICD-10,59821,,,01/16/2025
2020,Residence,Gender,Female,CAN,Malignant neoplasms,ICD-10,28616,,,01/16/2025
2020,Residence,Gender,Male,CAN,Malignant neoplasms,ICD-10,31203,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,CAN,Malignant neoplasms,ICD-10,270,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,CAN,Malignant neoplasms,ICD-10,7201,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,CAN,Malignant neoplasms,ICD-10,4360,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CAN,Malignant neoplasms,ICD-10,240,,,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,CAN,Malignant neoplasms,ICD-10,12115,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,CAN,Malignant neoplasms,ICD-10,542,,,01/16/2025
2020,Residence,Race-Ethnicity,White,CAN,Malignant neoplasms,ICD-10,34824,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,CAN,Malignant neoplasms,ICD-10,269,,,01/16/2025
2020,Residence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,ICD-10,12917,,,01/16/2025
2020,Residence,Gender,Female,CLD,Chronic lower respiratory diseases,ICD-10,6755,,,01/16/2025
2020,Residence,Gender,Male,CLD,Chronic lower respiratory diseases,ICD-10,6162,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,CLD,Chronic lower respiratory diseases,ICD-10,69,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,CLD,Chronic lower respiratory diseases,ICD-10,864,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,CLD,Chronic lower respiratory diseases,ICD-10,988,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,CLD,Chronic lower respiratory diseases,ICD-10,38,,,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,CLD,Chronic lower respiratory diseases,ICD-10,1408,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,CLD,Chronic lower respiratory diseases,ICD-10,126,,,01/16/2025
2020,Residence,Race-Ethnicity,White,CLD,Chronic lower respiratory diseases,ICD-10,9362,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,CLD,Chronic lower respiratory diseases,ICD-10,62,,,01/16/2025
2020,Residence,Total Population,Total Population,DIA,Diabetes mellitus,ICD-10,11655,,,01/16/2025
2020,Residence,Gender,Female,DIA,Diabetes mellitus,ICD-10,5075,,,01/16/2025
2020,Residence,Gender,Male,DIA,Diabetes mellitus,ICD-10,6580,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,DIA,Diabetes mellitus,ICD-10,79,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,DIA,Diabetes mellitus,ICD-10,1642,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,DIA,Diabetes mellitus,ICD-10,1298,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,DIA,Diabetes mellitus,ICD-10,88,,,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,DIA,Diabetes mellitus,ICD-10,3937,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,DIA,Diabetes mellitus,ICD-10,107,,,01/16/2025
2020,Residence,Race-Ethnicity,White,DIA,Diabetes mellitus,ICD-10,4424,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,DIA,Diabetes mellitus,ICD-10,80,,,01/16/2025
2020,Residence,Total Population,Total Population,HOM,Assault (homicide),ICD-10,2372,,,01/16/2025
2020,Residence,Gender,Female,HOM,Assault (homicide),ICD-10,383,,,01/16/2025
2020,Residence,Gender,Male,HOM,Assault (homicide),ICD-10,1989,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,HOM,Assault (homicide),ICD-10,19,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,HOM,Assault (homicide),ICD-10,99,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,HOM,Assault (homicide),ICD-10,659,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HOM,Assault (homicide),ICD-10,,2,Cell suppressed for complementary cell,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,HOM,Assault (homicide),ICD-10,1101,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,HOM,Assault (homicide),ICD-10,50,,,01/16/2025
2020,Residence,Race-Ethnicity,White,HOM,Assault (homicide),ICD-10,423,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,HOM,Assault (homicide),ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2020,Residence,Total Population,Total Population,HTD,Diseases of heart,ICD-10,66592,,,01/16/2025
2020,Residence,Gender,Female,HTD,Diseases of heart,ICD-10,29156,,,01/16/2025
2020,Residence,Gender,Male,HTD,Diseases of heart,ICD-10,37436,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,HTD,Diseases of heart,ICD-10,326,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,HTD,Diseases of heart,ICD-10,6863,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,HTD,Diseases of heart,ICD-10,5627,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HTD,Diseases of heart,ICD-10,320,,,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,HTD,Diseases of heart,ICD-10,12516,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,HTD,Diseases of heart,ICD-10,615,,,01/16/2025
2020,Residence,Race-Ethnicity,White,HTD,Diseases of heart,ICD-10,39950,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,HTD,Diseases of heart,ICD-10,375,,,01/16/2025
2020,Residence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,ICD-10,6092,,,01/16/2025
2020,Residence,Gender,Female,HYP,Essential hypertension and hypertensive renal disease,ICD-10,3249,,,01/16/2025
2020,Residence,Gender,Male,HYP,Essential hypertension and hypertensive renal disease,ICD-10,2843,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,HYP,Essential hypertension and hypertensive renal disease,ICD-10,27,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,HYP,Essential hypertension and hypertensive renal disease,ICD-10,891,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,HYP,Essential hypertension and hypertensive renal disease,ICD-10,707,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,HYP,Essential hypertension and hypertensive renal disease,ICD-10,28,,,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,HYP,Essential hypertension and hypertensive renal disease,ICD-10,1345,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,HYP,Essential hypertension and hypertensive renal disease,ICD-10,56,,,01/16/2025
2020,Residence,Race-Ethnicity,White,HYP,Essential hypertension and hypertensive renal disease,ICD-10,3008,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,HYP,Essential hypertension and hypertensive renal disease,ICD-10,30,,,01/16/2025
2020,Residence,Total Population,Total Population,INJ,Accidents (unintentional injuries),ICD-10,18370,,,01/16/2025
2020,Residence,Gender,Female,INJ,Accidents (unintentional injuries),ICD-10,5122,,,01/16/2025
2020,Residence,Gender,Male,INJ,Accidents (unintentional injuries),ICD-10,13247,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,INJ,Accidents (unintentional injuries),ICD-10,141,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,INJ,Accidents (unintentional injuries),ICD-10,1111,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,INJ,Accidents (unintentional injuries),ICD-10,1830,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,INJ,Accidents (unintentional injuries),ICD-10,63,,,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,INJ,Accidents (unintentional injuries),ICD-10,5694,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,INJ,Accidents (unintentional injuries),ICD-10,382,,,01/16/2025
2020,Residence,Race-Ethnicity,White,INJ,Accidents (unintentional injuries),ICD-10,8951,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,INJ,Accidents (unintentional injuries),ICD-10,198,,,01/16/2025
2020,Residence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,ICD-10,6183,,,01/16/2025
2020,Residence,Gender,Female,LIV,Chronic liver disease and cirrhosis,ICD-10,2222,,,01/16/2025
2020,Residence,Gender,Male,LIV,Chronic liver disease and cirrhosis,ICD-10,3961,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,LIV,Chronic liver disease and cirrhosis,ICD-10,70,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,LIV,Chronic liver disease and cirrhosis,ICD-10,316,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,LIV,Chronic liver disease and cirrhosis,ICD-10,299,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,LIV,Chronic liver disease and cirrhosis,ICD-10,11,,,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,LIV,Chronic liver disease and cirrhosis,ICD-10,2489,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,LIV,Chronic liver disease and cirrhosis,ICD-10,69,,,01/16/2025
2020,Residence,Race-Ethnicity,White,LIV,Chronic liver disease and cirrhosis,ICD-10,2881,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,LIV,Chronic liver disease and cirrhosis,ICD-10,48,,,01/16/2025
2020,Residence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,4411,,,01/16/2025
2020,Residence,Gender,Female,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,2058,,,01/16/2025
2020,Residence,Gender,Male,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,2353,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,29,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,599,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,467,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,25,,,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,1270,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,44,,,01/16/2025
2020,Residence,Race-Ethnicity,White,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,1952,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,25,,,01/16/2025
2020,Residence,Total Population,Total Population,PAR,Parkinson's disease,ICD-10,4150,,,01/16/2025
2020,Residence,Gender,Female,PAR,Parkinson's disease,ICD-10,1529,,,01/16/2025
2020,Residence,Gender,Male,PAR,Parkinson's disease,ICD-10,2621,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,PAR,Parkinson's disease,ICD-10,,2,Cell suppressed for complementary cell,01/16/2025
2020,Residence,Race-Ethnicity,Asian,PAR,Parkinson's disease,ICD-10,455,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,PAR,Parkinson's disease,ICD-10,140,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PAR,Parkinson's disease,ICD-10,,1,Cell suppressed for small numbers,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,PAR,Parkinson's disease,ICD-10,613,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,PAR,Parkinson's disease,ICD-10,17,,,01/16/2025
2020,Residence,Race-Ethnicity,White,PAR,Parkinson's disease,ICD-10,2881,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,PAR,Parkinson's disease,ICD-10,22,,,01/16/2025
2020,Residence,Total Population,Total Population,PNF,Influenza and pneumonia,ICD-10,6075,,,01/16/2025
2020,Residence,Gender,Female,PNF,Influenza and pneumonia,ICD-10,2842,,,01/16/2025
2020,Residence,Gender,Male,PNF,Influenza and pneumonia,ICD-10,3233,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,PNF,Influenza and pneumonia,ICD-10,31,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,PNF,Influenza and pneumonia,ICD-10,915,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,PNF,Influenza and pneumonia,ICD-10,475,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,PNF,Influenza and pneumonia,ICD-10,27,,,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,PNF,Influenza and pneumonia,ICD-10,1430,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,PNF,Influenza and pneumonia,ICD-10,55,,,01/16/2025
2020,Residence,Race-Ethnicity,White,PNF,Influenza and pneumonia,ICD-10,3100,,,01/16/2025
2020,Residence,Race-Ethnicity,Other/Unknown,PNF,Influenza and pneumonia,ICD-10,42,,,01/16/2025
2020,Residence,Total Population,Total Population,STK,Cerebrovascular diseases,ICD-10,17933,,,01/16/2025
2020,Residence,Gender,Female,STK,Cerebrovascular diseases,ICD-10,9998,,,01/16/2025
2020,Residence,Gender,Male,STK,Cerebrovascular diseases,ICD-10,7935,,,01/16/2025
2020,Residence,Race-Ethnicity,American Indian/Alaska Native,STK,Cerebrovascular diseases,ICD-10,75,,,01/16/2025
2020,Residence,Race-Ethnicity,Asian,STK,Cerebrovascular diseases,ICD-10,2584,,,01/16/2025
2020,Residence,Race-Ethnicity,Black,STK,Cerebrovascular diseases,ICD-10,1426,,,01/16/2025
2020,Residence,Race-Ethnicity,Hawaiian/Pacific Islander,STK,Cerebrovascular diseases,ICD-10,75,,,01/16/2025
2020,Residence,Race-Ethnicity,Hispanic,STK,Cerebrovascular diseases,ICD-10,3734,,,01/16/2025
2020,Residence,Race-Ethnicity,Multi-Race,STK,Cerebrovascular diseases,ICD-10,144,,,01/16/2025
2020,Residence,Race-Ethnicity,White,STK,Cerebrovascular diseases,ICD-10,9813,,,01/16/2025
